id,conversation_id,tweet_id,text,candidate_intent_hint,risk_hint,difficulty_hint,conversation_length,conversation_context,length_bucket,intent_hints,gold_intent,gold_risk,gold_action,annotation_notes
golden_candidate_0169,apple_083553,495160,Of all the features why does the phone app have to be totally broken @115858.  sigh!,device_hardware,medium,specific_candidate,4,"[customer] Of all the features why does the phone app have to be totally broken @115858. sigh! | [AppleSupport] @233077 We know how important the Phone app is for staying in contact with friends and family. Tell us more about what you're experiencing, so we can fix this as soon as possible. | [customer] @AppleSupport 5 voicemails and this blank screen. Plus super sticky, can’t navigate between the different buttons on the bottom. Also crashes every so often https://t.co/eWeaMEzTy0 | [AppleSupport] @233077 Great screenshot and additional information. Please send us a DM telling us which iPhone you have, the iOS version it's running, and the country you're located in. Also, let us know if there's any change after restarting with these steps: https://t.co/OWRDHXa3VP https://t.co/GDrqU2kzhr",medium_3_to_4,['device_hardware'],device_hardware,medium,ESCALATE,"Phone app completely broken (blank screen, sticky unresponsive buttons, crashes, voicemails inaccessible); core device functionality failure."
golden_candidate_0170,apple_019436,1852578,I've literally deleted just about everything off my phone to get this update to run and it STILL keeps getting an error. @AppleSupport,software_update,medium,specific_candidate,7,[customer] I've literally deleted just about everything off my phone to get this update to run and it STILL keeps getting an error. @AppleSupport | [AppleSupport] @554414 We can help. What type of error are you seeing on your iPhone? | [customer] @AppleSupport I keep trying to install the latest update but it keeps telling me there is an error. Never says what it is just that it is an error. | [customer] @AppleSupport I have deleted music and all of my apps off for my phone to make room for the update and it still won't update. | [AppleSupport] @554414 We understand what you mean. Are you using iTunes or the Settings app on your iPhone to update with? | [customer] @AppleSupport I was using Settings but now I'm trying the iTunes approach. | [AppleSupport] @554414 That sounds like a plan. DM us if you see the same message in iTunes. You can find more info here: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,long_5_or_more,['software_update'],software_update,medium,ESCALATE,Repeated inability to install iOS update despite deleting music and all apps to free space; persistent error requiring iTunes update assistance.
golden_candidate_0171,apple_044301,1592824,"@AppleSupport #iOS11
So I have the 5s and I updated my phone but I can’t see the new emojis when people text me. Why?",software_update,medium,specific_candidate,2,[customer] @AppleSupport #iOS11 So I have the 5s and I updated my phone but I can’t see the new emojis when people text me. Why? | [AppleSupport] @489565 Lets check it out. Does iOS 11.1 show in Settings &gt; General &gt; About? Does this affect all apps?,short_2_or_fewer,['software_update'],software_update,medium,AUTO_HANDLE,Missing new emojis after iOS update; version and app compatibility checks are standard and straightforward.
golden_candidate_0172,apple_001014,208950,@115858 WHY THE NEW IOS SO GLITCHY DAMMIT,software_update,medium,specific_candidate,3,[customer] @115858 WHY THE NEW IOS SO GLITCHY DAMMIT | [AppleSupport] @165448 We want to know more about what you're seeing. What is specifically happening with your iOS? | [customer] @AppleSupport Freezing / crashing all the time,medium_3_to_4,['software_update'],device_hardware,medium,ESCALATE,Customer clarifies the primary symptom is persistent freezing and crashing rather than general update dissatisfaction; requires hardware/system diagnostics.
golden_candidate_0173,apple_019822,2202151,Hi @318 @AppleSupport how do I get your iOS11 Podcasts app to play podcasts one after the other when it's the same podcast?,how_to_information,low,specific_candidate,5,"[customer] Hi @318 @AppleSupport how do I get your iOS11 Podcasts app to play podcasts one after the other when it's the same podcast? | [AppleSupport] @288245 Thanks for reaching out to us, we’d be glad to help you listen continuously with Up Next: https://t.co/gQVExEKnrj | [customer] @AppleSupport Nope, that’s essentially a playlist &amp; I have to keep adding to it. I just want to hit play and have the rest of the episodes auto play after | [AppleSupport] @288245 We’d like to invite you to provide feedback on that feature here: https://t.co/eTPVYVFyd8 | [customer] @AppleSupport But I used to be able to do it in iOS10 so it seems like a bug not a feature for a pod to abruptly stop playing after 1 episode of a show?",long_5_or_more,['how_to_information'],how_to_information,low,AUTO_HANDLE,Feature and how-to inquiry regarding continuous podcast playback behavior in iOS 11 Podcasts app; addressed with Up Next feature guidance.
golden_candidate_0174,apple_020443,2299649,Updated my phone now this shit bugging out thanks @115858,software_update,medium,specific_candidate,2,[customer] Updated my phone now this shit bugging out thanks @115858 | [AppleSupport] @667460 We are here to help. DM us the details of your issue and we can take a look at this for you. https://t.co/GDrqU22YpT,short_2_or_fewer,['software_update'],software_update,medium,ESCALATE,"Phone became unstable after update but exact malfunction is unspecified; insufficient evidence for automated resolution, requiring agent investigation."
golden_candidate_0175,apple_031380,1777865,"@AppleSupport It’s iOS 11.0.3! The previous one was not hanging at all, and the older pull down menu looked so much better. Please update it!!",software_update,medium,specific_candidate,4,"[customer] My Phone is lagging so much now that I’ve updated it which didn’t initially, seriously @115858 FIX IT!!!😡😡😡 | [AppleSupport] @534187 We want to help. Which version of iOS 11 is installed on your device? You'll see this in Settings &gt; General &gt; About. | [customer] @AppleSupport It’s iOS 11.0.3! The previous one was not hanging at all, and the older pull down menu looked so much better. Please update it!! | [AppleSupport] @534187 We'd like to look into this a bit more deeply. Please join us in DM. https://t.co/GDrqU22YpT",medium_3_to_4,['software_update'],software_update,medium,ESCALATE,Significant device lagging and UI hanging following iOS 11.0.3 update; requires deeper software troubleshooting.
golden_candidate_0176,apple_013041,1007646,"@AppleSupport MacBook&gt; App SignIn doesn't work. Says my password is wrong. Changed it, unrecognised error occurs&gt;&gt;says to try again later. Any guesses?",apple_id_account,high,specific_candidate,6,"[customer] @115858 your App Store isn't working! What the hell!? | [AppleSupport] @355838 We can help. Tell us more about the issue you're encountering with the App Store. What device are you using? | [customer] @AppleSupport MacBook&gt; App SignIn doesn't work. Says my password is wrong. Changed it, unrecognised error occurs&gt;&gt;says to try again later. Any guesses? | [AppleSupport] @355838 We'll assist or get you to a team that can. Has your Apple ID password been changed recently? Does the Mac share that password? | [customer] @AppleSupport That's what shows up first. https://t.co/KwWoH5PWMj | [customer] @AppleSupport And that's after. https://t.co/0z3Y9Ftw3V",long_5_or_more,['apple_id_account'],apple_id_account,high,ESCALATE,"App Store sign-in fails on Mac, reporting password incorrect even after changing password; credential authentication error requiring account support."
golden_candidate_0177,apple_077151,172954,As much as I love @115858 I’m about to switch... my @118721 account has been hacked for MONTHS!! I’m so pissed. So much money stolen.,security_privacy,critical,specific_candidate,2,"[customer] As much as I love @115858 I’m about to switch... my @118721 account has been hacked for MONTHS!! I’m so pissed. So much money stolen. | [AppleSupport] @156466 Hi Destinee, we know how important account security is and we'd like to help. DM us and we'll get started there. https://t.co/GDrqU22YpT",short_2_or_fewer,['security_privacy'],security_privacy,critical,ESCALATE,Customer reports Apple/iTunes account hacked for months with substantial financial theft; critical security incident requiring immediate escalation.
golden_candidate_0178,apple_015633,1206040,love when your laptop won’t turn on and you have a midterm and 2 papers due on monday.... @115858,battery_power,medium,specific_candidate,4,"[customer] love when your laptop won’t turn on and you have a midterm and 2 papers due on monday.... @115858 | [AppleSupport] @363318 We want to help you get started. Is your MacBook charging? Do you hear anything or see anything when you try to power it on? | [customer] @AppleSupport it will charge to 15% and then will drain, it won’t go any higher and will drain even when plugged in but the light is always green | [AppleSupport] @363318 We'd like to investigate further with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT",medium_3_to_4,['battery_power'],battery_power,high,ESCALATE,MacBook charges only to 15% and discharges while connected to power; severe power management/battery failure requiring hardware support.
golden_candidate_0179,apple_009635,440774,"@AppleSupport OK, switched to 2TB plan. Do I tell my sister to cancel her 200GB plan? Will she have access to the 2TB immediately?",subscriptions_media,medium,specific_candidate,6,"[customer] @AppleSupport I have a family plan but my sister and I separately pay for iCloud storage. How do I cancel them and share a 2TB plan? | [AppleSupport] @219580 We'd be happy to help. Here's a link with more information on Family Sharing: https://t.co/ERCiFrN6Q1 | [customer] @AppleSupport OK, switched to 2TB plan. Do I tell my sister to cancel her 200GB plan? Will she have access to the 2TB immediately? | [AppleSupport] @219580 Yes, she can cancel her plan. After that, you'll send her an invite and you can both access the 2TB storage plan. | [customer] @AppleSupport How do I send the invite? | [AppleSupport] @219580 This article covers how to get the group set up: https://t.co/ViGCbD9xNw Questions? Send us a DM. We'll continue there. https://t.co/GDrqU22YpT",long_5_or_more,['subscriptions_media'],subscriptions_media,medium,AUTO_HANDLE,"Routine subscription inquiry regarding iCloud storage upgrade, family sharing setup, and secondary plan cancellation."
